INFO:root:Model and LoRA loaded.
INFO:root:Model and LoRA loaded.
INFO:root:Automatic SwanLab logging enabled, to disable set os.environ["SWANLAB_MODE"] = "disabled"
INFO:root:Model and LoRA loaded.
INFO:root:Automatic SwanLab logging enabled, to disable set os.environ["SWANLAB_MODE"] = "disabled"
INFO:__main__:Eval Metrics — Hits@1: 0.4103, Hits@3: 0.5055, Hits@10: 0.5594, MRR: 0.4618
INFO:root:Model and LoRA loaded.
INFO:root:Automatic SwanLab logging enabled, to disable set os.environ["SWANLAB_MODE"] = "disabled"
INFO:__main__:Eval Metrics — Hits@1: 0.4499, Hits@3: 0.5299, Hits@10: 0.5788, MRR: 0.4937
INFO:__main__:Eval Metrics — Hits@1: 0.4414, Hits@3: 0.5173, Hits@10: 0.5872, MRR: 0.4896
INFO:__main__:Eval Metrics — Hits@1: 0.4398, Hits@3: 0.5249, Hits@10: 0.5838, MRR: 0.4863
INFO:__main__:Eval Metrics — Hits@1: 0.4440, Hits@3: 0.5265, Hits@10: 0.5872, MRR: 0.4923
INFO:__main__:Eval Metrics — Hits@1: 0.4288, Hits@3: 0.5299, Hits@10: 0.5847, MRR: 0.4825
INFO:__main__:Eval Metrics — Hits@1: 0.4263, Hits@3: 0.5072, Hits@10: 0.5628, MRR: 0.4731
INFO:__main__:Eval Metrics — Hits@1: 0.4372, Hits@3: 0.5206, Hits@10: 0.5880, MRR: 0.4868
INFO:__main__:Eval Metrics — Hits@1: 0.4271, Hits@3: 0.5164, Hits@10: 0.5788, MRR: 0.4784
INFO:__main__:Eval Metrics — Hits@1: 0.4280, Hits@3: 0.5139, Hits@10: 0.5788, MRR: 0.4788
INFO:__main__:Eval Metrics — Hits@1: 0.4339, Hits@3: 0.5249, Hits@10: 0.5796, MRR: 0.4845
INFO:__main__:Eval Metrics — Hits@1: 0.4238, Hits@3: 0.5198, Hits@10: 0.5788, MRR: 0.4778
INFO:__main__:Eval Metrics — Hits@1: 0.4448, Hits@3: 0.5307, Hits@10: 0.5872, MRR: 0.4922
INFO:__main__:Eval Metrics — Hits@1: 0.4389, Hits@3: 0.5265, Hits@10: 0.5830, MRR: 0.4901
INFO:__main__:Eval Metrics — Hits@1: 0.4381, Hits@3: 0.5274, Hits@10: 0.5847, MRR: 0.4890
INFO:__main__:Eval Metrics — Hits@1: 0.4356, Hits@3: 0.5156, Hits@10: 0.5922, MRR: 0.4851
INFO:__main__:Eval Metrics — Hits@1: 0.4516, Hits@3: 0.5215, Hits@10: 0.5864, MRR: 0.4941
INFO:__main__:Eval Metrics — Hits@1: 0.4271, Hits@3: 0.5164, Hits@10: 0.5796, MRR: 0.4778
INFO:__main__:Eval Metrics — Hits@1: 0.4347, Hits@3: 0.5181, Hits@10: 0.5805, MRR: 0.4842
INFO:__main__:Eval Metrics — Hits@1: 0.4406, Hits@3: 0.5324, Hits@10: 0.5813, MRR: 0.4901
INFO:__main__:Eval Metrics — Hits@1: 0.4313, Hits@3: 0.5341, Hits@10: 0.5813, MRR: 0.4847
INFO:__main__:Eval Metrics — Hits@1: 0.4330, Hits@3: 0.5265, Hits@10: 0.5779, MRR: 0.4831
INFO:__main__:Eval Metrics — Hits@1: 0.4406, Hits@3: 0.5333, Hits@10: 0.5847, MRR: 0.4934
INFO:__main__:Eval Metrics — Hits@1: 0.4457, Hits@3: 0.5249, Hits@10: 0.5678, MRR: 0.4897
INFO:__main__:Eval Metrics — Hits@1: 0.4482, Hits@3: 0.5265, Hits@10: 0.5914, MRR: 0.4957
INFO:__main__:Eval Metrics — Hits@1: 0.4465, Hits@3: 0.5291, Hits@10: 0.5922, MRR: 0.4938
INFO:__main__:Eval Metrics — Hits@1: 0.4414, Hits@3: 0.5240, Hits@10: 0.5788, MRR: 0.4879
INFO:__main__:Eval Metrics — Hits@1: 0.4322, Hits@3: 0.5072, Hits@10: 0.5779, MRR: 0.4801
INFO:__main__:Eval Metrics — Hits@1: 0.4448, Hits@3: 0.5282, Hits@10: 0.5805, MRR: 0.4914
INFO:__main__:Eval Metrics — Hits@1: 0.4448, Hits@3: 0.5164, Hits@10: 0.5737, MRR: 0.4874
INFO:__main__:Eval Metrics — Hits@1: 0.4389, Hits@3: 0.5333, Hits@10: 0.5805, MRR: 0.4881
INFO:__main__:Eval Metrics — Hits@1: 0.4431, Hits@3: 0.5215, Hits@10: 0.5754, MRR: 0.4883
INFO:__main__:Eval Metrics — Hits@1: 0.4440, Hits@3: 0.5097, Hits@10: 0.5737, MRR: 0.4845
INFO:__main__:Eval Metrics — Hits@1: 0.4330, Hits@3: 0.5072, Hits@10: 0.5746, MRR: 0.4798
INFO:__main__:Eval Metrics — Hits@1: 0.4406, Hits@3: 0.5366, Hits@10: 0.5796, MRR: 0.4904
INFO:__main__:Eval Metrics — Hits@1: 0.4431, Hits@3: 0.5307, Hits@10: 0.5788, MRR: 0.4908
INFO:__main__:Eval Metrics — Hits@1: 0.4389, Hits@3: 0.5383, Hits@10: 0.5880, MRR: 0.4935
INFO:__main__:Eval Metrics — Hits@1: 0.4423, Hits@3: 0.5459, Hits@10: 0.5939, MRR: 0.4957
INFO:__main__:Eval Metrics — Hits@1: 0.4448, Hits@3: 0.5173, Hits@10: 0.5796, MRR: 0.4888
INFO:__main__:Eval Metrics — Hits@1: 0.4473, Hits@3: 0.5240, Hits@10: 0.5897, MRR: 0.4924
INFO:__main__:Eval Metrics — Hits@1: 0.4398, Hits@3: 0.5190, Hits@10: 0.5864, MRR: 0.4878
INFO:__main__:Eval Metrics — Hits@1: 0.4313, Hits@3: 0.5257, Hits@10: 0.5998, MRR: 0.4861
INFO:__main__:Eval Metrics — Hits@1: 0.4297, Hits@3: 0.5206, Hits@10: 0.5864, MRR: 0.4809
INFO:__main__:Eval Metrics — Hits@1: 0.4246, Hits@3: 0.5173, Hits@10: 0.5813, MRR: 0.4772
INFO:__main__:Eval Metrics — Hits@1: 0.4305, Hits@3: 0.5257, Hits@10: 0.5796, MRR: 0.4808
INFO:__main__:Eval Metrics — Hits@1: 0.4431, Hits@3: 0.5215, Hits@10: 0.5897, MRR: 0.4898
INFO:__main__:Eval Metrics — Hits@1: 0.4389, Hits@3: 0.5215, Hits@10: 0.5855, MRR: 0.4864
INFO:__main__:Eval Metrics — Hits@1: 0.4313, Hits@3: 0.5409, Hits@10: 0.5931, MRR: 0.4881
INFO:__main__:Eval Metrics — Hits@1: 0.4356, Hits@3: 0.5274, Hits@10: 0.5914, MRR: 0.4874
INFO:__main__:Eval Metrics — Hits@1: 0.4507, Hits@3: 0.5333, Hits@10: 0.5939, MRR: 0.4985
INFO:__main__:Eval Metrics — Hits@1: 0.4347, Hits@3: 0.5139, Hits@10: 0.5897, MRR: 0.4847
INFO:__main__:Eval Metrics — Hits@1: 0.4347, Hits@3: 0.5206, Hits@10: 0.5880, MRR: 0.4843
INFO:__main__:Eval Metrics — Hits@1: 0.4381, Hits@3: 0.5265, Hits@10: 0.5872, MRR: 0.4879
INFO:__main__:Eval Metrics — Hits@1: 0.4195, Hits@3: 0.5215, Hits@10: 0.5872, MRR: 0.4762
INFO:__main__:Eval Metrics — Hits@1: 0.4162, Hits@3: 0.5164, Hits@10: 0.5729, MRR: 0.4702
INFO:__main__:Eval Metrics — Hits@1: 0.4339, Hits@3: 0.5324, Hits@10: 0.5805, MRR: 0.4867
INFO:__main__:Eval Metrics — Hits@1: 0.4364, Hits@3: 0.5257, Hits@10: 0.5864, MRR: 0.4873
INFO:__main__:Eval Metrics — Hits@1: 0.4389, Hits@3: 0.5097, Hits@10: 0.5813, MRR: 0.4834
INFO:__main__:Eval Metrics — Hits@1: 0.4381, Hits@3: 0.5223, Hits@10: 0.5872, MRR: 0.4873
INFO:__main__:Eval Metrics — Hits@1: 0.4398, Hits@3: 0.5206, Hits@10: 0.5821, MRR: 0.4857
INFO:__main__:Eval Metrics — Hits@1: 0.4389, Hits@3: 0.5223, Hits@10: 0.5838, MRR: 0.4864
INFO:__main__:Eval Metrics — Hits@1: 0.4280, Hits@3: 0.5147, Hits@10: 0.5838, MRR: 0.4802
INFO:__main__:Eval Metrics — Hits@1: 0.4356, Hits@3: 0.5190, Hits@10: 0.5821, MRR: 0.4849
INFO:__main__:Eval Metrics — Hits@1: 0.4431, Hits@3: 0.5282, Hits@10: 0.5855, MRR: 0.4917
INFO:__main__:Eval Metrics — Hits@1: 0.4322, Hits@3: 0.5274, Hits@10: 0.5906, MRR: 0.4859
INFO:__main__:Eval Metrics — Hits@1: 0.4406, Hits@3: 0.5181, Hits@10: 0.5805, MRR: 0.4859
INFO:__main__:Eval Metrics — Hits@1: 0.4347, Hits@3: 0.5240, Hits@10: 0.5779, MRR: 0.4827
INFO:__main__:Eval Metrics — Hits@1: 0.4364, Hits@3: 0.5291, Hits@10: 0.5855, MRR: 0.4861
INFO:__main__:Eval Metrics — Hits@1: 0.4406, Hits@3: 0.5223, Hits@10: 0.5872, MRR: 0.4882
INFO:__main__:Eval Metrics — Hits@1: 0.4347, Hits@3: 0.5206, Hits@10: 0.5754, MRR: 0.4822
INFO:__main__:Eval Metrics — Hits@1: 0.4372, Hits@3: 0.5173, Hits@10: 0.5762, MRR: 0.4834
INFO:__main__:Eval Metrics — Hits@1: 0.4381, Hits@3: 0.5257, Hits@10: 0.5720, MRR: 0.4834
INFO:__main__:Eval Metrics — Hits@1: 0.4297, Hits@3: 0.5257, Hits@10: 0.5830, MRR: 0.4813
INFO:__main__:Eval Metrics — Hits@1: 0.4322, Hits@3: 0.5232, Hits@10: 0.5830, MRR: 0.4816
INFO:__main__:Eval Metrics — Hits@1: 0.4313, Hits@3: 0.5240, Hits@10: 0.5855, MRR: 0.4833
INFO:__main__:Eval Metrics — Hits@1: 0.4297, Hits@3: 0.5181, Hits@10: 0.5796, MRR: 0.4802
INFO:__main__:Eval Metrics — Hits@1: 0.4372, Hits@3: 0.5088, Hits@10: 0.5805, MRR: 0.4830
INFO:__main__:Eval Metrics — Hits@1: 0.4398, Hits@3: 0.5181, Hits@10: 0.5813, MRR: 0.4860
INFO:__main__:Eval Metrics — Hits@1: 0.4448, Hits@3: 0.5215, Hits@10: 0.5771, MRR: 0.4877
INFO:__main__:Eval Metrics — Hits@1: 0.4406, Hits@3: 0.5257, Hits@10: 0.5762, MRR: 0.4870
INFO:__main__:Eval Metrics — Hits@1: 0.4389, Hits@3: 0.5299, Hits@10: 0.5914, MRR: 0.4908
INFO:__main__:Eval Metrics — Hits@1: 0.4339, Hits@3: 0.5114, Hits@10: 0.5746, MRR: 0.4806
INFO:__main__:Eval Metrics — Hits@1: 0.4398, Hits@3: 0.5122, Hits@10: 0.5737, MRR: 0.4831
INFO:__main__:Eval Metrics — Hits@1: 0.4322, Hits@3: 0.5114, Hits@10: 0.5754, MRR: 0.4783
INFO:__main__:Eval Metrics — Hits@1: 0.4414, Hits@3: 0.5164, Hits@10: 0.5754, MRR: 0.4846
INFO:__main__:Eval Metrics — Hits@1: 0.4372, Hits@3: 0.5190, Hits@10: 0.5821, MRR: 0.4852
INFO:__main__:Eval Metrics — Hits@1: 0.4372, Hits@3: 0.5232, Hits@10: 0.5880, MRR: 0.4885
INFO:__main__:Eval Metrics — Hits@1: 0.4322, Hits@3: 0.5173, Hits@10: 0.5720, MRR: 0.4796
INFO:__main__:Eval Metrics — Hits@1: 0.4347, Hits@3: 0.5156, Hits@10: 0.5838, MRR: 0.4838
INFO:__main__:Eval Metrics — Hits@1: 0.4465, Hits@3: 0.5274, Hits@10: 0.5864, MRR: 0.4941
INFO:__main__:Eval Metrics — Hits@1: 0.4372, Hits@3: 0.5232, Hits@10: 0.5880, MRR: 0.4890
INFO:__main__:Eval Metrics — Hits@1: 0.4406, Hits@3: 0.5223, Hits@10: 0.5906, MRR: 0.4890
INFO:__main__:Eval Metrics — Hits@1: 0.4423, Hits@3: 0.5173, Hits@10: 0.5695, MRR: 0.4851
INFO:__main__:Eval Metrics — Hits@1: 0.4372, Hits@3: 0.5223, Hits@10: 0.5864, MRR: 0.4876
INFO:__main__:Eval Metrics — Hits@1: 0.4339, Hits@3: 0.5215, Hits@10: 0.5838, MRR: 0.4844
INFO:__main__:Eval Metrics — Hits@1: 0.4381, Hits@3: 0.5257, Hits@10: 0.5931, MRR: 0.4892
INFO:__main__:Eval Metrics — Hits@1: 0.4356, Hits@3: 0.5215, Hits@10: 0.5880, MRR: 0.4858
INFO:__main__:Eval Metrics — Hits@1: 0.4398, Hits@3: 0.5375, Hits@10: 0.5830, MRR: 0.4913
INFO:__main__:Eval Metrics — Hits@1: 0.4381, Hits@3: 0.5232, Hits@10: 0.5821, MRR: 0.4857
INFO:__main__:Eval Metrics — Hits@1: 0.4372, Hits@3: 0.5383, Hits@10: 0.5830, MRR: 0.4863
INFO:__main__:Eval Metrics — Hits@1: 0.4330, Hits@3: 0.5232, Hits@10: 0.5914, MRR: 0.4856
INFO:__main__:Eval Metrics — Hits@1: 0.4364, Hits@3: 0.5156, Hits@10: 0.5880, MRR: 0.4836
INFO:__main__:Eval Metrics — Hits@1: 0.4313, Hits@3: 0.5164, Hits@10: 0.5821, MRR: 0.4819
INFO:__main__:Eval Metrics — Hits@1: 0.4305, Hits@3: 0.5131, Hits@10: 0.5720, MRR: 0.4789
INFO:__main__:Eval Metrics — Hits@1: 0.4280, Hits@3: 0.5139, Hits@10: 0.5703, MRR: 0.4763
INFO:__main__:Eval Metrics — Hits@1: 0.4330, Hits@3: 0.5206, Hits@10: 0.5914, MRR: 0.4860
INFO:__main__:Eval Metrics — Hits@1: 0.4364, Hits@3: 0.5299, Hits@10: 0.5931, MRR: 0.4893
INFO:__main__:Eval Metrics — Hits@1: 0.4414, Hits@3: 0.5291, Hits@10: 0.5981, MRR: 0.4924
INFO:__main__:Eval Metrics — Hits@1: 0.4431, Hits@3: 0.5257, Hits@10: 0.5922, MRR: 0.4915
INFO:__main__:Eval Metrics — Hits@1: 0.4389, Hits@3: 0.5215, Hits@10: 0.5855, MRR: 0.4872
INFO:__main__:Eval Metrics — Hits@1: 0.4465, Hits@3: 0.5366, Hits@10: 0.5889, MRR: 0.4964
WARNING:urllib3.connectionpool:Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /api/house/metrics
INFO:__main__:Eval Metrics — Hits@1: 0.4406, Hits@3: 0.5215, Hits@10: 0.5906, MRR: 0.4896
INFO:__main__:Eval Metrics — Hits@1: 0.4372, Hits@3: 0.5223, Hits@10: 0.5922, MRR: 0.4888
INFO:__main__:Eval Metrics — Hits@1: 0.4465, Hits@3: 0.5249, Hits@10: 0.5813, MRR: 0.4908
INFO:__main__:Eval Metrics — Hits@1: 0.4330, Hits@3: 0.5215, Hits@10: 0.5779, MRR: 0.4839
INFO:__main__:Eval Metrics — Hits@1: 0.4339, Hits@3: 0.5173, Hits@10: 0.5762, MRR: 0.4814
INFO:__main__:Eval Metrics — Hits@1: 0.4288, Hits@3: 0.5206, Hits@10: 0.5805, MRR: 0.4815
INFO:__main__:Eval Metrics — Hits@1: 0.4389, Hits@3: 0.5265, Hits@10: 0.5847, MRR: 0.4881
INFO:__main__:Eval Metrics — Hits@1: 0.4389, Hits@3: 0.5274, Hits@10: 0.5855, MRR: 0.4896
INFO:__main__:Eval Metrics — Hits@1: 0.4381, Hits@3: 0.5291, Hits@10: 0.5914, MRR: 0.4900
INFO:__main__:Eval Metrics — Hits@1: 0.4313, Hits@3: 0.5299, Hits@10: 0.5931, MRR: 0.4880
INFO:__main__:Eval Metrics — Hits@1: 0.4347, Hits@3: 0.5223, Hits@10: 0.5914, MRR: 0.4868
INFO:__main__:Eval Metrics — Hits@1: 0.4263, Hits@3: 0.5164, Hits@10: 0.5821, MRR: 0.4780
INFO:__main__:Eval Metrics — Hits@1: 0.4356, Hits@3: 0.5215, Hits@10: 0.5864, MRR: 0.4861
WARNING:urllib3.connectionpool:Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /api/house/metrics
INFO:__main__:Eval Metrics — Hits@1: 0.4339, Hits@3: 0.5324, Hits@10: 0.5847, MRR: 0.4860
INFO:__main__:Eval Metrics — Hits@1: 0.4356, Hits@3: 0.5223, Hits@10: 0.5889, MRR: 0.4865
INFO:__main__:Eval Metrics — Hits@1: 0.4347, Hits@3: 0.5341, Hits@10: 0.5939, MRR: 0.4888
INFO:__main__:Eval Metrics — Hits@1: 0.4364, Hits@3: 0.5307, Hits@10: 0.5872, MRR: 0.4889
INFO:__main__:Eval Metrics — Hits@1: 0.4364, Hits@3: 0.5434, Hits@10: 0.5939, MRR: 0.4917
INFO:__main__:Eval Metrics — Hits@1: 0.4431, Hits@3: 0.5375, Hits@10: 0.5931, MRR: 0.4939
INFO:__main__:Eval Metrics — Hits@1: 0.4330, Hits@3: 0.5257, Hits@10: 0.5805, MRR: 0.4849
INFO:__main__:Eval Metrics — Hits@1: 0.4389, Hits@3: 0.5324, Hits@10: 0.5864, MRR: 0.4882
INFO:__main__:Eval Metrics — Hits@1: 0.4372, Hits@3: 0.5333, Hits@10: 0.5880, MRR: 0.4879
INFO:__main__:Eval Metrics — Hits@1: 0.4406, Hits@3: 0.5316, Hits@10: 0.5872, MRR: 0.4887
INFO:__main__:Eval Metrics — Hits@1: 0.4372, Hits@3: 0.5215, Hits@10: 0.5855, MRR: 0.4861
INFO:__main__:Eval Metrics — Hits@1: 0.4347, Hits@3: 0.5299, Hits@10: 0.5914, MRR: 0.4892
INFO:__main__:Eval Metrics — Hits@1: 0.4389, Hits@3: 0.5257, Hits@10: 0.5880, MRR: 0.4889
INFO:__main__:Eval Metrics — Hits@1: 0.4381, Hits@3: 0.5333, Hits@10: 0.5931, MRR: 0.4907
INFO:__main__:Eval Metrics — Hits@1: 0.4440, Hits@3: 0.5434, Hits@10: 0.5981, MRR: 0.4981
INFO:__main__:Eval Metrics — Hits@1: 0.4440, Hits@3: 0.5383, Hits@10: 0.5939, MRR: 0.4965
INFO:__main__:Eval Metrics — Hits@1: 0.4305, Hits@3: 0.5206, Hits@10: 0.5830, MRR: 0.4820
INFO:__main__:Eval Metrics — Hits@1: 0.4356, Hits@3: 0.5080, Hits@10: 0.5712, MRR: 0.4797
INFO:__main__:Eval Metrics — Hits@1: 0.4389, Hits@3: 0.5139, Hits@10: 0.5906, MRR: 0.4868
INFO:__main__:Eval Metrics — Hits@1: 0.4322, Hits@3: 0.5122, Hits@10: 0.5830, MRR: 0.4817
INFO:__main__:Eval Metrics — Hits@1: 0.4347, Hits@3: 0.5249, Hits@10: 0.5906, MRR: 0.4870
INFO:__main__:Eval Metrics — Hits@1: 0.4381, Hits@3: 0.5240, Hits@10: 0.5872, MRR: 0.4882
INFO:__main__:Eval Metrics — Hits@1: 0.4398, Hits@3: 0.5282, Hits@10: 0.5948, MRR: 0.4917
